QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
USGALLUP.2013TR0108.Q01,Approve,56,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/8/2013,01/9/2013,Y,National adult,1013,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0108.Q01,Disapprove,40,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/8/2013,01/9/2013,Y,National adult,1013,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0108.Q01,Don't know,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/8/2013,01/9/2013,Y,National adult,1013,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0108.Q01,Refused,1,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/8/2013,01/9/2013,Y,National adult,1013,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0313.Q01,Approve,48,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,03/31/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,03/13/2012,03/13/2012,Y,National adult,1006,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0313.Q01,Disapprove,46,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,03/31/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,03/13/2012,03/13/2012,Y,National adult,1006,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0313.Q01,Don't know,4,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,03/31/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,03/13/2012,03/13/2012,Y,National adult,1006,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0313.Q01,Refused,2,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,03/31/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,03/13/2012,03/13/2012,Y,National adult,1006,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.201316.Q01,Approve,44,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2013,Gallup Organization,,Gallup Poll,10/3/2013,10/6/2013,Y,National adult,1028,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.201316.Q01,Disapprove,50,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2013,Gallup Organization,,Gallup Poll,10/3/2013,10/6/2013,Y,National adult,1028,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.201316.Q01,Don't know,5,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2013,Gallup Organization,,Gallup Poll,10/3/2013,10/6/2013,Y,National adult,1028,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.201316.Q01,Refused,1,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2013,Gallup Organization,,Gallup Poll,10/3/2013,10/6/2013,Y,National adult,1028,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0727.Q01,Approve,45,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2013,Gallup Organization,,Gallup Poll,07/27/2013,07/28/2013,Y,National adult,1015,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0727.Q01,Disapprove,47,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2013,Gallup Organization,,Gallup Poll,07/27/2013,07/28/2013,Y,National adult,1015,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0727.Q01,Don't know,5,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2013,Gallup Organization,,Gallup Poll,07/27/2013,07/28/2013,Y,National adult,1015,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0727.Q01,Refused,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2013,Gallup Organization,,Gallup Poll,07/27/2013,07/28/2013,Y,National adult,1015,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0917A.QD01,Approve,44,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,09/30/2013,Gallup Organization,,Gallup Poll,09/17/2013,09/18/2013,Y,National adult,1026,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0917A.QD01,Disapprove,47,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,09/30/2013,Gallup Organization,,Gallup Poll,09/17/2013,09/18/2013,Y,National adult,1026,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0917A.QD01,Don't know,5,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,09/30/2013,Gallup Organization,,Gallup Poll,09/17/2013,09/18/2013,Y,National adult,1026,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0917A.QD01,Refused,4,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,09/30/2013,Gallup Organization,,Gallup Poll,09/17/2013,09/18/2013,Y,National adult,1026,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.11TR0817A.Q05,Approve,42,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,08/31/2011,Gallup Organization,,Gallup Poll,08/17/2011,08/18/2011,Y,National adult,1028,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.11TR0817A.Q05,Disapprove,52,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,08/31/2011,Gallup Organization,,Gallup Poll,08/17/2011,08/18/2011,Y,National adult,1028,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.11TR0817A.Q05,Don't know,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,08/31/2011,Gallup Organization,,Gallup Poll,08/17/2011,08/18/2011,Y,National adult,1028,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.11TR0817A.Q05,Refused,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,08/31/2011,Gallup Organization,,Gallup Poll,08/17/2011,08/18/2011,Y,National adult,1028,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1017.Q01,Approve,50,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2012,Gallup Organization,,Gallup Poll,10/17/2012,10/18/2012,Y,National adult,1007,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1017.Q01,Disapprove,46,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2012,Gallup Organization,,Gallup Poll,10/17/2012,10/18/2012,Y,National adult,1007,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1017.Q01,Don't know,2,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2012,Gallup Organization,,Gallup Poll,10/17/2012,10/18/2012,Y,National adult,1007,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1017.Q01,Refused,2,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,10/31/2012,Gallup Organization,,Gallup Poll,10/17/2012,10/18/2012,Y,National adult,1007,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1118.Q01,Approve,53,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,11/30/2012,Gallup Organization,,Gallup Poll,11/18/2012,11/19/2012,Y,National adult,1040,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1118.Q01,Disapprove,42,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,11/30/2012,Gallup Organization,,Gallup Poll,11/18/2012,11/19/2012,Y,National adult,1040,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1118.Q01,Don't know,4,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,11/30/2012,Gallup Organization,,Gallup Poll,11/18/2012,11/19/2012,Y,National adult,1040,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1118.Q01,Refused,2,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,11/30/2012,Gallup Organization,,Gallup Poll,11/18/2012,11/19/2012,Y,National adult,1040,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.11TR0625.Q01,Approve,42,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,06/30/2011,Gallup Organization,,Gallup Poll,06/25/2011,06/26/2011,Y,National adult,1034,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.11TR0625.Q01,Disapprove,49,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,06/30/2011,Gallup Organization,,Gallup Poll,06/25/2011,06/26/2011,Y,National adult,1034,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.11TR0625.Q01,Don't know,6,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,06/30/2011,Gallup Organization,,Gallup Poll,06/25/2011,06/26/2011,Y,National adult,1034,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.11TR0625.Q01,Refused,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,06/30/2011,Gallup Organization,,Gallup Poll,06/25/2011,06/26/2011,Y,National adult,1034,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR1207.Q08,Approve,43,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,12/6/2011,12/7/2011,Y,National adult,1034,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR1207.Q08,Disapprove,49,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,12/6/2011,12/7/2011,Y,National adult,1034,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR1207.Q08,Don't know,5,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,12/6/2011,12/7/2011,Y,National adult,1034,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2011TR1207.Q08,Refused,4,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2011,Gallup Organization,USA Today,Gallup/USA Today Poll,12/6/2011,12/7/2011,Y,National adult,1034,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0127.Q01,Approve,48,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,01/27/2012,01/28/2012,Y,National adult,1050,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0127.Q01,Disapprove,45,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,01/27/2012,01/28/2012,Y,National adult,1050,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0127.Q01,Don't know,4,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,01/27/2012,01/28/2012,Y,National adult,1050,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0127.Q01,Refused,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,01/27/2012,01/28/2012,Y,National adult,1050,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1201.Q01,Approve,55,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2012,Gallup Organization,,Gallup Poll,12/1/2012,12/2/2012,Y,National adult,1000,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1201.Q01,Disapprove,39,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2012,Gallup Organization,,Gallup Poll,12/1/2012,12/2/2012,Y,National adult,1000,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1201.Q01,Don't know,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2012,Gallup Organization,,Gallup Poll,12/1/2012,12/2/2012,Y,National adult,1000,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1201.Q01,Refused,4,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2012,Gallup Organization,,Gallup Poll,12/1/2012,12/2/2012,Y,National adult,1000,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.201203.Q01,Approve,46,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,02/29/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,02/16/2012,02/19/2012,Y,National adult,1014,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.201203.Q01,Disapprove,49,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,02/29/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,02/16/2012,02/19/2012,Y,National adult,1014,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.201203.Q01,Don't know,4,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,02/29/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,02/16/2012,02/19/2012,Y,National adult,1014,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.201203.Q01,Refused,2,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,02/29/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,02/16/2012,02/19/2012,Y,National adult,1014,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR1123.QD01,Approve,42,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,11/30/2013,Gallup Organization,,Gallup Poll,11/23/2013,11/24/2013,Y,National adult,1034,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR1123.QD01,Disapprove,52,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,11/30/2013,Gallup Organization,,Gallup Poll,11/23/2013,11/24/2013,Y,National adult,1034,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR1123.QD01,Don't know,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,11/30/2013,Gallup Organization,,Gallup Poll,11/23/2013,11/24/2013,Y,National adult,1034,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR1123.QD01,Refused,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,11/30/2013,Gallup Organization,,Gallup Poll,11/23/2013,11/24/2013,Y,National adult,1034,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.  The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.2013TR0124.Q01,Approve,51,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/24/2013,01/24/2013,Y,National adult,513,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0124.Q01,Disapprove,41,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/24/2013,01/24/2013,Y,National adult,513,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0124.Q01,Don't know,5,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/24/2013,01/24/2013,Y,National adult,513,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0124.Q01,Refused,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/24/2013,01/24/2013,Y,National adult,513,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0119.Q01,Approve,50,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/19/2013,01/20/2013,Y,National adult,1013,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0119.Q01,Disapprove,42,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/19/2013,01/20/2013,Y,National adult,1013,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0119.Q01,Don't know,6,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/19/2013,01/20/2013,Y,National adult,1013,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0119.Q01,Refused,2,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/19/2013,01/20/2013,Y,National adult,1013,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0625.Q03,Approve,48,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,06/30/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,06/25/2012,06/26/2012,Y,National adult,985,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0625.Q03,Disapprove,44,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,06/30/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,06/25/2012,06/26/2012,Y,National adult,985,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0625.Q03,Don't know,4,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,06/30/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,06/25/2012,06/26/2012,Y,National adult,985,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2012TR0625.Q03,Refused,4,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,06/30/2012,Gallup Organization,USA Today,Gallup/USA Today Poll,06/25/2012,06/26/2012,Y,National adult,985,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0121.Q01,Approve,53,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/21/2013,01/21/2013,Y,National adult,515,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0121.Q01,Disapprove,44,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/21/2013,01/21/2013,Y,National adult,515,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0121.Q01,Don't know,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/21/2013,01/21/2013,Y,National adult,515,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.2013TR0121.Q01,Refused,1,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,01/31/2013,Gallup Organization,,Gallup Poll,01/21/2013,01/21/2013,Y,National adult,515,PRESAPP,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.201310.Q01,Approve,45,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2013,Gallup Organization,,Gallup Poll,07/10/2013,07/14/2013,Y,National adult,2027,Q01,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.201310.Q01,Disapprove,47,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2013,Gallup Organization,,Gallup Poll,07/10/2013,07/14/2013,Y,National adult,2027,Q01,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.201310.Q01,Don't know,5,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2013,Gallup Organization,,Gallup Poll,07/10/2013,07/14/2013,Y,National adult,2027,Q01,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.201310.Q01,Refused,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,07/31/2013,Gallup Organization,,Gallup Poll,07/10/2013,07/14/2013,Y,National adult,2027,Q01,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.12TR1208.Q01,Approve,52,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2012,Gallup Organization,,Gallup Poll,12/8/2012,12/9/2012,Y,National adult,1069,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1208.Q01,Disapprove,43,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2012,Gallup Organization,,Gallup Poll,12/8/2012,12/9/2012,Y,National adult,1069,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1208.Q01,Don't know,3,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2012,Gallup Organization,,Gallup Poll,12/8/2012,12/9/2012,Y,National adult,1069,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.12TR1208.Q01,Refused,2,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,12/31/2012,Gallup Organization,,Gallup Poll,12/8/2012,12/9/2012,Y,National adult,1069,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones.
USGALLUP.201304.Q01,Approve,52,Do you approve or disapprove of the way Barack Obama is handling his job as president?,,,04/30/2013,Gallup Organization,,Gallup Poll,04/4/2013,04/14/2013,Y,National adult,2017,,"Telephone Interview, Cell Phone; Telephone Interview, Landline","Interviews were conducted April 4-7 and 11-14, 2013. Interviews were conducted with respondents on landline telephones and cellular phones."
